entry_id,verify,trace_index,file,line,line_start,line_end,duplicate,anomaly,certainty,file_group,comparison,vs_entry,vs_critical,code_preview
entry-00349,1,2,packages/nodes-base/nodes/Merge/v3/actions/mode/combineBySql.ts,2,2,2,no,before_entry,clear,both,strictly_before,strictly_before,strictly_before,import alasql from 'alasql';
entry-00349,1,3,packages/nodes-base/nodes/Merge/v3/actions/mode/combineBySql.ts,185,185,185,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,	const db: typeof Database = new (alasql as any).Database(node.id);
entry-00349,1,4,packages/nodes-base/nodes/Merge/v3/actions/mode/combineBySql.ts,236,236,236,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,		const result: IDataObject[] = db.exec(query);
entry-00350,1,0,packages/nodes-base/nodes/Merge/v3/actions/mode/combineBySql.ts,155,155,155,no,after_critical,ambiguous,both,strictly_after,overlapping,strictly_after,"let query = this.getNodeParameter('query', 0) as string;"
entry-00350,1,1,packages/nodes-base/nodes/Merge/v3/actions/mode/combineBySql.ts,165-171,165,171,no,after_critical,clear,both,strictly_after,strictly_after,strictly_after,"	if (isSelectQuery) {
		try {
			return await executeSelectWithMappedPairedItems(
				node,
				inpu"
entry-00350,1,2,packages/nodes-base/nodes/Merge/v3/actions/mode/combineBySql.ts,103,103,103,no,before_entry,clear,both,strictly_before,strictly_before,strictly_before,	const db: typeof Database = new (alasql as any).Database(node.id);
entry-00350,1,3,packages/nodes-base/nodes/Merge/v3/actions/mode/combineBySql.ts,124,124,124,no,before_entry,ambiguous,both,strictly_before,strictly_before,overlapping,"		const result: IDataObject[] = db.exec(modifySelectQuery(query, inputsData.length));"
entry-00351,1,0,packages/nodes-base/nodes/Code/Code.node.ts,141-148,141,148,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,"		if (isJsLang && isJsRunner) {
			const code = this.getNodeParameter(codeParameterName, 0) as strin"
entry-00351,1,1,packages/nodes-base/nodes/Code/JsTaskRunnerSandbox.ts,33-42,33,42,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"	async runCodeAllItems(): Promise<INodeExecutionData[]> {
		const itemIndex = 0;

		const executionR"
entry-00351,1,2,packages/@n8n/task-runner/src/js-task-runner/js-task-runner.ts,162-171,162,171,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,"	async executeTask(
		taskParams: TaskParams<JSExecSettings>,
		abortSignal: AbortSignal,
	): Promis"
entry-00351,1,3,packages/@n8n/task-runner/src/js-task-runner/js-task-runner.ts,248-257,248,257,no,after_critical,clear,critical_file,strictly_after,n/a,strictly_after,"		const context = this.buildContext(taskId, workflow, data.node, dataProxy, {
			items: inputItems,
"
entry-00351,1,4,packages/@n8n/task-runner/src/js-task-runner/js-task-runner.ts,545-554,545,554,no,after_critical,clear,critical_file,strictly_after,n/a,strictly_after,"	buildContext(
		taskId: string,
		workflow: Workflow,
		node: INode,
		dataProxy?: IWorkflowDataPro"
entry-00351,1,5,packages/@n8n/task-runner/src/js-task-runner/js-task-runner.ts,213-222,213,222,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"	private getNativeVariables() {
		return {
			// Exposed Node.js globals
			Buffer,
			setTimeout,
	"
entry-00352,1,0,packages/@n8n/task-runner/src/js-task-runner/js-task-runner.ts,193-196,193,196,no,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,"		const result =
			settings.nodeMode === 'runOnceForAllItems'
				? await this.runForAllItems(taskI"
entry-00352,1,1,packages/@n8n/task-runner/src/js-task-runner/js-task-runner.ts,238-244,238,244,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,"	private async runForAllItems(
		taskId: string,
		settings: JSExecSettings,
		data: JsTaskData,
		w"
entry-00352,1,2,packages/@n8n/task-runner/src/js-task-runner/js-task-runner.ts,555-563,555,563,no,after_critical,clear,both,strictly_after,strictly_after,strictly_after,"			module: {},
			console: this.buildCustomConsole(taskId),
			$getWorkflowStaticData: (type: 'globa"
entry-00352,1,3,packages/@n8n/task-runner/src/js-task-runner/js-task-runner.ts,263-266,263,266,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,"				if (this.mode === 'secure') {
					taskResult = runInContext(this.createVmExecutableCode(setting"
entry-00355,1,0,packages/cli/src/controllers/auth.controller.ts,72-80,72,80,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,"		} else if (isLdapCurrentAuthenticationMethod()) {
			const preliminaryUser = await handleEmailLogi"
entry-00355,1,1,packages/cli/src/ldap.ee/ldap.service.ee.ts,461-470,461,470,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,"	async handleLdapLogin(loginId: string, password: string): Promise<User | undefined> {
		if (!isLdap"
entry-00355,1,2,packages/cli/src/ldap.ee/ldap.service.ee.ts,477-483,477,483,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,"		const [ldapId, ldapAttributesValues] = mapLdapAttributesToUser(ldapUser, this.config);

		const { "
entry-00355,1,3,packages/cli/src/ldap.ee/ldap.service.ee.ts,484,484,484,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,		if (!ldapAuthIdentity) {
entry-00355,1,4,packages/cli/src/ldap.ee/helpers.ee.ts,111-115,111,115,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"export const getUserByEmail = async (email: string): Promise<User | null> => {
	return await Contain"
entry-00355,1,5,packages/cli/src/ldap.ee/helpers.ee.ts,281-285,281,285,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"export const createLdapAuthIdentity = async (user: User, ldapId: string) => {
	return await Containe"
entry-00355,1,6,packages/cli/src/ldap.ee/ldap.service.ee.ts,490,490,490,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"				await updateLdapUserOnLocalDb(identity, ldapAttributesValues);"
entry-00356,1,0,packages/cli/src/credentials/credentials.controller.ts,175,175,175,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,	async createCredentials(
entry-00356,1,1,packages/cli/src/credentials/credentials.controller.ts,180,180,180,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,		const newCredential = await this.credentialsService.createUnmanagedCredential(
entry-00356,1,2,packages/cli/src/credentials/credentials.service.ts,876,876,876,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,"	async createUnmanagedCredential(dto: CreateCredentialDto, user: User) {"
entry-00356,1,3,packages/cli/src/credentials/credentials.service.ts,936,936,936,no,after_critical,clear,critical_file,strictly_after,n/a,strictly_after,"	private async createCredential(opts: CreateCredentialOptions, user: User) {"
entry-00356,1,4,packages/cli/src/credentials/credentials.service.ts,937,937,937,no,after_critical,clear,critical_file,strictly_after,n/a,strictly_after,"		this.checkCredentialData(opts.type, opts.data as ICredentialDataDecryptedObject);"
entry-00356,1,5,packages/cli/src/credentials/credentials.service.ts,880,880,880,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"	private checkCredentialData(type: string, data: ICredentialDataDecryptedObject) {"
entry-00357,1,0,packages/cli/src/public-api/v1/handlers/credentials/credentials.handler.ts,71,71,71,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,	createCredential: [
entry-00357,1,1,packages/cli/src/public-api/v1/handlers/credentials/credentials.handler.ts,86,86,86,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,"				const savedCredential = await saveCredential(newCredential, req.user, encryptedData);"
entry-00357,1,2,packages/cli/src/public-api/v1/handlers/credentials/credentials.service.ts,56,56,56,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,export async function saveCredential(
entry-00358,1,0,packages/nodes-base/nodes/DataTable/actions/row/get.operation.ts,114,114,114,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,"		const column = this.getNodeParameter('orderByColumn', index, '') as string;"
entry-00358,1,1,packages/nodes-base/nodes/DataTable/actions/row/get.operation.ts,117,117,117,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,"			sortBy = [column, direction];"
entry-00358,1,2,packages/nodes-base/nodes/DataTable/actions/row/get.operation.ts,121,121,121,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,"	return await executeSelectMany(this, index, dataTableProxy, false, undefined, sortBy);"
entry-00358,1,3,packages/nodes-base/nodes/DataTable/common/selectMany.ts,205-210,205,210,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"		const { data, count } = await dataTableProxy.getManyRowsAndCount({
			skip,
			take: limit ? Math."
entry-00358,1,4,packages/cli/src/modules/data-table/data-table-proxy.service.ts,146,146,146,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"				return await dataTableService.getManyRowsAndCount(dataTableId, projectId, options);"
entry-00358,1,5,packages/cli/src/modules/data-table/data-table.service.ts,236-240,236,240,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"			const result = await this.dataTableRowsRepository.getManyAndCount(
				dataTableId,
				transform"
entry-00358,1,6,packages/cli/src/modules/data-table/data-table-rows.repository.ts,686-687,686,687,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,"		const [field, order] = dto.sortBy;
		this.applySortingByField(query, field, order);"
entry-00358,1,7,packages/cli/src/modules/data-table/data-table-rows.repository.ts,690-693,690,693,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"	private applySortingByField(query: QueryBuilder, field: string, direction: 'DESC' | 'ASC'): void {
"
entry-00359,1,0,packages/nodes-base/nodes/Google/GSuiteAdmin/GSuiteAdmin.node.ts,503,503,503,no,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,						if (additionalFields.customFields) {
entry-00359,1,1,packages/nodes-base/nodes/Google/GSuiteAdmin/GSuiteAdmin.node.ts,521,521,521,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,								customSchemas[schemaName] ??= {};
entry-00360,1,0,packages/nodes-base/nodes/Google/GSuiteAdmin/GSuiteAdmin.node.ts,787,787,787,no,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,								.fieldValues as IDataObject[];
entry-00360,1,1,packages/nodes-base/nodes/Google/GSuiteAdmin/GSuiteAdmin.node.ts,803,803,803,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,								customSchemas[schemaName] ??= {};
entry-00361,1,0,packages/nodes-base/nodes/Xml/Xml.node.ts,236,236,236,no,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,"const dataPropertyName = this.getNodeParameter('dataPropertyName', 0);"
entry-00361,1,1,packages/nodes-base/nodes/Xml/Xml.node.ts,250,250,250,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,);
entry-00361,1,2,packages/nodes-base/nodes/Xml/Xml.node.ts,253,253,253,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,let item: INodeExecutionData;
entry-00362,1,0,src/gateway/server-methods/agent.ts,241,241,241,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,    const senderIsOwner = resolveSenderIsOwnerFromClient(client);
entry-00362,1,1,src/gateway/server-methods/agent.ts,242,242,242,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,    const allowModelOverride = resolveAllowModelOverrideFromClient(client);
entry-00362,1,2,src/gateway/server-methods/agent.ts,280,280,280,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,"    let message = (request.message ?? """").trim();"
entry-00362,1,3,src/gateway/server-methods/agent.ts,379,379,379,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,    const resetCommandMatch = message.match(RESET_COMMAND_RE);
entry-00362,1,4,src/gateway/server-methods/agent.ts,380,380,380,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,    if (resetCommandMatch && requestedSessionKey) {
entry-00362,1,5,src/gateway/server-methods/agent.ts,382,382,382,no,after_critical,clear,both,strictly_after,strictly_after,strictly_after,      const resetResult = await runSessionResetFromAgent({
entry-00362,1,6,src/gateway/server-methods/agent.ts,89,89,89,no,before_entry,clear,both,strictly_before,strictly_before,strictly_before,  const result = await performGatewaySessionReset({
entry-00363,1,0,src/gateway/server-methods/agent.ts,241,241,241,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,    const senderIsOwner = resolveSenderIsOwnerFromClient(client);
entry-00363,1,1,src/gateway/server-methods/agent.ts,242,242,242,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,    const allowModelOverride = resolveAllowModelOverrideFromClient(client);
entry-00363,1,2,src/gateway/server-methods/agent.ts,280,280,280,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,"    let message = (request.message ?? """").trim();"
entry-00363,1,3,src/gateway/server-methods/agent.ts,379,379,379,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,    const resetCommandMatch = message.match(RESET_COMMAND_RE);
entry-00363,1,4,src/gateway/server-methods/agent.ts,380,380,380,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,    if (resetCommandMatch && requestedSessionKey) {
entry-00363,1,5,src/gateway/server-methods/agent.ts,382,382,382,no,after_critical,clear,both,strictly_after,strictly_after,strictly_after,      const resetResult = await runSessionResetFromAgent({
entry-00363,1,6,src/gateway/server-methods/agent.ts,89,89,89,no,before_entry,clear,both,strictly_before,strictly_before,strictly_before,  const result = await performGatewaySessionReset({
entry-00364,1,0,extensions/nostr/src/nostr-bus.ts,494,494,494,no,after_critical,ambiguous,both,strictly_after,overlapping,strictly_after,"      onevent: handleEvent,"
entry-00364,1,1,extensions/nostr/src/nostr-bus.ts,401,401,401,no,before_entry,clear,both,strictly_before,strictly_before,strictly_before,  async function handleEvent(event: Event): Promise<void> {
entry-00364,1,2,extensions/nostr/src/nostr-bus.ts,406,406,406,no,before_entry,clear,both,strictly_before,strictly_before,strictly_before,      if (seen.peek(event.id) || inflight.has(event.id)) {
entry-00364,1,3,extensions/nostr/src/nostr-bus.ts,413,413,413,no,before_entry,clear,both,strictly_before,strictly_before,strictly_before,      if (event.pubkey === pk) {
entry-00364,1,4,extensions/nostr/src/nostr-bus.ts,419,419,419,no,before_entry,clear,both,strictly_before,strictly_before,strictly_before,      if (event.created_at < since) {
entry-00364,1,5,extensions/nostr/src/nostr-bus.ts,425,425,425,no,before_entry,clear,both,strictly_before,strictly_before,strictly_before,      let targetsUs = false;
entry-00364,1,6,extensions/nostr/src/nostr-bus.ts,446,446,446,no,before_entry,clear,both,strictly_before,strictly_before,strictly_before,"      metrics.emit(""memory.seen_tracker_size"", seen.size());"
entry-00364,1,7,extensions/nostr/src/nostr-bus.ts,452,452,452,no,before_entry,ambiguous,both,strictly_before,strictly_before,strictly_after,"        metrics.emit(""decrypt.success"");"
entry-00364,1,8,extensions/nostr/src/nostr-bus.ts,476,476,476,no,before_entry,ambiguous,both,strictly_before,strictly_before,strictly_after,"      await onMessage(event.pubkey, plaintext, replyTo);"
